Location,Site,Trial_ID,Species,Date,Plot_ID,TQR,RGB_Blue,RGB_Green,RGB_Red,RGB_CV_Blue,RGB_CV_Green,RGB_CV_Red,RGB_VARI,RGB_ExG,RGB_NGRDI,RGB_GR,RGB_CanopyDensity,RGB_LeafTexture,RGB_SurfaceUniformity,MS_Green,MS_Red,MS_RedEdge,MS_NIR,MS_CV_Green,MS_CV_Red,MS_CV_RedEdge,MS_CV_NIR,MS_NGRDI,MS_GR,MS_NDVI,MS_NDRE,MS_GNDVI,MS_GCI,MS_CanopyDensity,MS_LeafTexture,MS_SurfaceUniformity
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P001,4,0.0603,0.0943,0.0676,0.1874,0.1727,0.2151,0.2628,0.0607,0.1649,1.395,64.7651,0.1082,0.2575,0.0859,0.0659,0.246,0.3891,0.182,0.1769,0.1615,0.1784,0.1317,1.3034,0.7104,0.2252,0.6384,3.5302,69.3669,0.1335,0.1601
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P002,7,0.0543,0.0853,0.0593,0.2357,0.1094,0.1876,0.2884,0.0571,0.1802,1.4396,68.4683,0.1185,0.1721,0.0865,0.0605,0.2687,0.4352,0.1285,0.1626,0.2321,0.1941,0.1772,1.4308,0.756,0.2366,0.6683,4.0303,85.2581,0.138,0.1149
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P003,8,0.0526,0.0862,0.0584,0.1183,0.1402,0.1956,0.3024,0.0614,0.1924,1.4765,93.2065,0.1078,0.1372,0.088,0.0607,0.2682,0.4395,0.1588,0.1921,0.2311,0.1249,0.1839,1.4506,0.7573,0.242,0.6662,3.992,74.4466,0.1727,0.1137
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P004,5,0.0465,0.0827,0.0567,0.2128,0.1538,0.2548,0.2799,0.0622,0.1865,1.4585,52.5379,0.0874,0.1394,0.1024,0.078,0.1983,0.3259,0.2244,0.1598,0.155,0.1851,0.1351,1.3123,0.6138,0.2435,0.522,2.1843,67.7315,0.147,0.1098
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P005,4,0.0679,0.1016,0.0784,0.1925,0.0877,0.1165,0.207,0.057,0.129,1.2961,40.6126,0.161,0.1469,0.0861,0.0622,0.2607,0.4102,0.2676,0.2089,0.1954,0.1486,0.1609,1.3836,0.7366,0.2229,0.6531,3.7659,56.9335,0.1439,0.1786
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P006,6,0.0458,0.086,0.059,0.138,0.1398,0.2289,0.2715,0.0671,0.1858,1.4563,79.5027,0.082,0.1073,0.0834,0.0592,0.2732,0.4355,0.2381,0.2557,0.1662,0.2144,0.1698,1.4091,0.7606,0.229,0.6784,4.2192,58.1864,0.1049,0.1913
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P007,4,0.0535,0.0853,0.0664,0.1015,0.2095,0.1353,0.1919,0.0506,0.1242,1.2837,58.7684,0.066,0.1545,0.1099,0.0824,0.1802,0.2926,0.2319,0.2237,0.2319,0.2268,0.143,1.3336,0.5606,0.2377,0.454,1.6632,71.4801,0.1218,0.2008
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P008,6,0.0581,0.0925,0.0714,0.1295,0.0799,0.2138,0.1992,0.0555,0.1286,1.2951,86.9318,0.1354,0.0892,0.0837,0.0577,0.2796,0.4474,0.1472,0.1479,0.1685,0.1932,0.1844,1.4522,0.7717,0.2308,0.6847,4.3427,85.4539,0.155,0.235
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P009,7,0.0456,0.087,0.0598,0.1733,0.1168,0.1348,0.2685,0.0687,0.1852,1.4546,63.3814,0.1198,0.1338,0.0831,0.0582,0.2776,0.4474,0.2077,0.1544,0.1174,0.1796,0.176,1.4271,0.7697,0.2342,0.6867,4.3843,65.6571,0.0603,0.1503
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P010,3,0.0503,0.0899,0.0662,0.1397,0.326,0.1799,0.2245,0.0634,0.1522,1.3591,69.226,0.0534,0.2009,0.1087,0.0824,0.1799,0.2898,0.2017,0.1301,0.1704,0.2335,0.1378,1.3196,0.5572,0.234,0.4543,1.6651,69.7774,0.0723,0.0847
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P011,4,0.0623,0.1031,0.0766,0.155,0.2013,0.1841,0.2262,0.0673,0.1477,1.3466,61.1774,0.1112,0.1346,0.0955,0.0698,0.2303,0.3674,0.2393,0.2775,0.2695,0.1836,0.1549,1.3667,0.6805,0.2293,0.5875,2.8484,62.3479,0.1517,0.1302
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P012,3,0.0432,0.0803,0.0545,0.2375,0.2336,0.2168,0.2808,0.0629,0.1909,1.4719,74.5629,0.0887,0.1385,0.0946,0.0723,0.2204,0.3488,0.2569,0.2317,0.1821,0.1075,0.1337,1.3087,0.6568,0.2256,0.5734,2.6887,40.7019,0.0807,0.2215
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P013,2,0.0629,0.0964,0.0726,0.1953,0.2212,0.2104,0.2239,0.0573,0.1406,1.3272,72.1315,0.1161,0.222,0.0758,0.0557,0.2857,0.4336,0.2624,0.1762,0.2103,0.2163,0.1532,1.3618,0.7724,0.2057,0.7023,4.7171,40.7738,0.0733,0.1717
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P014,8,0.0556,0.0842,0.059,0.2215,0.1475,0.054,0.2872,0.0538,0.1757,1.4263,71.8979,0.1307,0.1417,0.0826,0.0605,0.269,0.4382,0.0913,0.0972,0.2049,0.1789,0.1546,1.3657,0.7575,0.2393,0.6829,4.3076,53.9282,0.0879,0.1646
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P015,3,0.0492,0.0836,0.0604,0.1781,0.1819,0.0763,0.2448,0.0576,0.1612,1.3843,50.7854,0.1324,0.1682,0.1005,0.0737,0.2147,0.3403,0.2993,0.1873,0.1906,0.1538,0.154,1.3642,0.644,0.2263,0.5439,2.3854,62.6618,0.0782,0.1167
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P016,8,0.0458,0.0905,0.062,0.2711,0.1212,0.1389,0.2662,0.0731,0.1863,1.4579,82.0643,0.0607,0.1737,0.1048,0.0737,0.2165,0.3677,0.1758,0.183,0.1695,0.1998,0.174,1.4212,0.666,0.2588,0.5565,2.5098,70.9176,0.1301,0.1449
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P017,8,0.0418,0.0729,0.0492,0.1307,0.0492,0.16,0.2944,0.0547,0.1935,1.48,71.4629,0.1076,0.1674,0.0939,0.0639,0.2556,0.4217,0.1091,0.129,0.1563,0.1487,0.1905,1.4705,0.737,0.2452,0.6357,3.4906,69.5376,0.1312,0.0955
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P018,5,0.0709,0.1047,0.0778,0.1723,0.1394,0.1616,0.2407,0.0607,0.1473,1.3454,73.0804,0.0644,0.2025,0.1102,0.084,0.1745,0.2918,0.1965,0.1523,0.2589,0.1193,0.1352,1.3128,0.5531,0.2516,0.4516,1.6473,73.8938,0.1452,0.1087
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P019,6,0.0535,0.0904,0.0633,0.1459,0.2462,0.0748,0.2711,0.0641,0.1767,1.4294,70.5237,0.125,0.094,0.0997,0.0675,0.2401,0.3877,0.131,0.2046,0.1638,0.1891,0.1926,1.477,0.7033,0.2351,0.5908,2.8876,65.363,0.0875,0.1081
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P020,2,0.0689,0.0985,0.0804,0.2224,0.1728,0.2024,0.1649,0.0478,0.1014,1.2256,57.5566,0.0843,0.1387,0.0885,0.0666,0.2426,0.3739,0.2495,0.2484,0.1763,0.2323,0.1415,1.3297,0.6978,0.213,0.6172,3.2246,49.568,0.1017,0.1571
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P021,7,0.0468,0.0789,0.0512,0.1518,0.1793,0.164,0.332,0.0598,0.2126,1.5402,70.1433,0.1122,0.2644,0.0966,0.0697,0.2317,0.3809,0.152,0.1374,0.2248,0.2244,0.1616,1.3856,0.6905,0.2436,0.5953,2.9419,80.1465,0.1463,0.2146
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P022,5,0.0564,0.0729,0.0555,0.2218,0.2255,0.1804,0.2416,0.0338,0.1354,1.3131,75.7852,0.0869,0.02,0.0646,0.0463,0.3243,0.5054,0.2546,0.2748,0.1759,0.1165,0.1645,1.3939,0.8321,0.2183,0.7735,6.8286,83.4436,0.1284,0.102
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P023,3,0.0511,0.0847,0.0639,0.1987,0.1703,0.1866,0.214,0.0545,0.1404,1.3267,62.5866,0.0799,0.1758,0.0961,0.0699,0.2296,0.3579,0.1056,0.2072,0.1873,0.119,0.1578,1.3747,0.6733,0.2185,0.5768,2.7259,52.2577,0.068,0.1564
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P024,5,0.0521,0.0833,0.0603,0.1348,0.1965,0.2064,0.251,0.0543,0.16,1.381,48.3001,0.1181,0.1035,0.0878,0.0649,0.2506,0.4018,0.1669,0.1418,0.1439,0.2049,0.1502,1.3535,0.722,0.2318,0.6413,3.5761,70.8713,0.123,0.1489
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P025,6,0.063,0.0987,0.0724,0.1667,0.1427,0.1577,0.2427,0.062,0.1534,1.3625,82.1671,0.1015,0.1128,0.1063,0.0777,0.1998,0.3334,0.1798,0.2848,0.1074,0.0678,0.1552,1.3674,0.6219,0.2507,0.5166,2.1373,80.1774,0.0942,0.1485
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P026,4,0.0627,0.0994,0.0751,0.1359,0.1574,0.1592,0.2166,0.0608,0.1387,1.3221,63.3572,0.0866,0.2363,0.0952,0.0708,0.2263,0.3603,0.1968,0.144,0.1359,0.2384,0.1465,1.3432,0.6714,0.2285,0.5822,2.7867,71.2503,0.0509,0.1416
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P027,4,0.0571,0.0886,0.0681,0.1441,0.2216,0.1135,0.2055,0.052,0.1307,1.3006,66.8388,0.0867,0.1598,0.0838,0.0612,0.2648,0.4172,0.1331,0.2565,0.1851,0.146,0.156,1.3698,0.7442,0.2235,0.6654,3.9773,67.6188,0.0677,0.1544
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P028,7,0.0576,0.0845,0.0564,0.1384,0.1655,0.1688,0.3383,0.055,0.1999,1.4996,80.0366,0.1459,0.2001,0.0815,0.0539,0.2948,0.4734,0.1061,0.1399,0.2203,0.159,0.2032,1.5101,0.7954,0.2325,0.7064,4.8119,70.3471,0.0993,0.1698
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P029,9,0.0404,0.0703,0.0467,0.2147,0.0514,0.1522,0.3087,0.0535,0.202,1.5064,70.1093,0.116,0.133,0.0753,0.0521,0.3026,0.4926,0.177,0.1375,0.186,0.1037,0.1817,1.444,0.8086,0.2389,0.7349,5.5444,80.3754,0.1374,0.1576
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P030,3,0.0663,0.0955,0.0695,0.1149,0.1899,0.2359,0.2639,0.0551,0.1578,1.3746,56.2733,0.086,0.0807,0.0843,0.0612,0.2643,0.4108,0.1667,0.1487,0.2476,0.1945,0.1584,1.3763,0.7406,0.2171,0.6596,3.8754,44.3554,0.0656,0.1777
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P031,7,0.0503,0.0889,0.0629,0.1503,0.156,0.0282,0.2557,0.0645,0.171,1.4124,67.4305,0.1111,0.1253,0.0923,0.0656,0.2481,0.4046,0.1853,0.1371,0.1255,0.1805,0.1691,1.407,0.7209,0.2397,0.6284,3.3825,96.2667,0.1719,0.1146
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P032,7,0.0361,0.0718,0.0454,0.1376,0.1307,0.1708,0.3244,0.062,0.2246,1.5793,81.3904,0.0741,0.1805,0.0851,0.059,0.2746,0.4445,0.1533,0.2233,0.2115,0.12,0.181,1.4419,0.7656,0.2363,0.6787,4.2251,76.5957,0.0748,0.0815
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P033,8,0.0647,0.1127,0.0768,0.1168,0.1482,0.1415,0.2869,0.0838,0.189,1.4662,74.6738,0.176,0.1579,0.0694,0.0476,0.3203,0.5129,0.1911,0.1317,0.2487,0.1692,0.1861,1.4574,0.8302,0.2311,0.7618,6.3956,70.2447,0.1321,0.1717
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P034,7,0.046,0.0725,0.0531,0.2267,0.1679,0.2248,0.2439,0.046,0.1546,1.3658,71.6866,0.1685,0.088,0.0988,0.071,0.2266,0.374,0.0643,0.2466,0.1792,0.1677,0.1635,1.391,0.6808,0.2454,0.5821,2.7854,61.911,0.1178,0.1729
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P035,3,0.0586,0.1019,0.0726,0.1458,0.2443,0.1655,0.2526,0.0726,0.1678,1.4033,51.7707,0.0902,0.2041,0.0944,0.0696,0.2307,0.362,0.2521,0.1814,0.2528,0.0605,0.1511,1.3561,0.6774,0.2215,0.5862,2.8336,64.5225,0.1046,0.2192
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P036,9,0.0551,0.0802,0.0587,0.1527,0.1198,0.1443,0.2568,0.0465,0.1548,1.3664,67.4618,0.1884,0.1245,0.0917,0.0634,0.2576,0.428,0.1446,0.1284,0.1569,0.1294,0.1824,1.4462,0.7419,0.2484,0.647,3.6658,81.5522,0.1183,0.1483
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P037,4,0.0634,0.1012,0.075,0.2238,0.1758,0.2201,0.2329,0.064,0.149,1.3502,57.8859,0.1185,0.1185,0.0825,0.0627,0.2587,0.4083,0.1721,0.1053,0.1398,0.1561,0.1361,1.315,0.7336,0.2243,0.6638,3.9493,59.9978,0.0678,0.1645
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P038,5,0.0586,0.0954,0.0705,0.1493,0.2187,0.1805,0.232,0.0617,0.1501,1.3531,83.0316,0.1386,0.1453,0.0732,0.0514,0.3044,0.4784,0.1691,0.1926,0.2105,0.1727,0.1752,1.4248,0.8061,0.2223,0.7347,5.5383,75.1949,0.0963,0.1135
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P039,7,0.0619,0.1065,0.0739,0.1916,0.162,0.1301,0.2748,0.0771,0.1805,1.4404,56.2224,0.0854,0.0975,0.1001,0.072,0.2225,0.3672,0.069,0.1559,0.1246,0.1149,0.1628,1.3889,0.672,0.2454,0.5718,2.6705,58.9799,0.0822,0.1059
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P040,5,0.0378,0.0698,0.0475,0.0774,0.1146,0.1967,0.2796,0.0542,0.1895,1.4675,76.452,0.1112,0.098,0.0807,0.0562,0.285,0.4477,0.1308,0.21,0.1893,0.2785,0.1793,1.437,0.7771,0.2221,0.6945,4.5477,49.9629,0.0991,0.1481
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P041,3,0.0736,0.0991,0.0802,0.2634,0.1755,0.1363,0.1791,0.0445,0.1056,1.2361,49.8313,0.0426,0.2177,0.0981,0.0727,0.2184,0.3444,0.1016,0.2636,0.2099,0.2032,0.1487,1.3492,0.6512,0.224,0.5565,2.5092,76.3318,0.0673,0.1468
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P042,5,0.0635,0.096,0.0699,0.2168,0.1893,0.2178,0.2551,0.0586,0.1574,1.3737,60.5321,0.0915,0.1506,0.1066,0.0825,0.1803,0.2973,0.1834,0.2216,0.1649,0.2188,0.1278,1.2929,0.5658,0.2452,0.4722,1.789,65.1161,0.1018,0.1026
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P043,3,0.0617,0.0923,0.0683,0.2205,0.1424,0.0927,0.2436,0.0547,0.1499,1.3527,72.2994,0.1431,0.1828,0.0901,0.068,0.2372,0.3721,0.2217,0.1475,0.2889,0.1797,0.1393,1.3237,0.6909,0.2215,0.6103,3.1321,65.9689,0.0923,0.1139
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P044,6,0.0389,0.0664,0.0473,0.1913,0.1804,0.1451,0.2556,0.0466,0.1681,1.4041,61.2076,0.1552,0.1739,0.0901,0.0664,0.2447,0.3965,0.1992,0.1616,0.1405,0.0617,0.1514,1.3567,0.7131,0.2367,0.6297,3.4012,67.6304,0.162,0.2067
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P045,4,0.0421,0.0855,0.0583,0.2334,0.1434,0.1413,0.2673,0.0706,0.1891,1.4663,58.5634,0.1134,0.161,0.0791,0.0546,0.2909,0.4539,0.1357,0.1919,0.2381,0.1925,0.1831,1.4484,0.7852,0.2188,0.7031,4.737,67.9508,0.1958,0.1818
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P046,2,0.0746,0.108,0.0855,0.1884,0.2013,0.1055,0.1895,0.0559,0.1164,1.2635,54.9542,0.1318,0.1359,0.1056,0.0809,0.1856,0.2922,0.2411,0.1696,0.2194,0.2423,0.1327,1.306,0.5665,0.2231,0.469,1.7668,66.6312,0.07,0.128
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P047,6,0.0605,0.0926,0.0687,0.1601,0.1642,0.1588,0.2366,0.0559,0.1479,1.3471,80.348,0.102,0.1803,0.1024,0.0744,0.2128,0.3502,0.0674,0.183,0.1288,0.0874,0.1582,1.3758,0.6495,0.2441,0.5476,2.421,61.118,0.0893,0.1769
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P048,6,0.066,0.1052,0.0757,0.181,0.2024,0.1879,0.2568,0.0687,0.1631,1.3897,58.3039,0.0859,0.1502,0.0852,0.0619,0.2627,0.4211,0.1745,0.1983,0.2417,0.1068,0.1587,1.3771,0.7438,0.2317,0.6634,3.9424,60.3168,0.1311,0.1552
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P049,8,0.0561,0.0939,0.0618,0.2516,0.1153,0.2256,0.3229,0.07,0.2065,1.5206,61.7368,0.1706,0.164,0.067,0.0471,0.3226,0.5177,0.2017,0.1049,0.1804,0.1759,0.1747,1.4233,0.8334,0.2322,0.7709,6.7301,69.8298,0.1284,0.1327
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P050,7,0.0537,0.08,0.0585,0.1446,0.1164,0.0881,0.2533,0.0478,0.1551,1.3671,68.1846,0.151,0.02,0.0923,0.0684,0.2374,0.3923,0.1438,0.199,0.1172,0.1599,0.1491,1.3504,0.7032,0.2461,0.619,3.2493,75.9728,0.144,0.1659
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P051,3,0.0661,0.0928,0.0716,0.1452,0.2019,0.2039,0.2152,0.0478,0.1287,1.2953,72.994,0.028,0.1981,0.086,0.0641,0.2526,0.3909,0.1923,0.1673,0.2263,0.236,0.1461,1.3422,0.7183,0.2151,0.6392,3.5437,79.8832,0.0748,0.1589
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P052,3,0.0719,0.1055,0.084,0.164,0.1679,0.1113,0.1825,0.0551,0.1133,1.2555,56.9456,0.0957,0.2336,0.1001,0.07,0.2295,0.3611,0.1353,0.1142,0.1362,0.2264,0.1771,1.4304,0.6755,0.2228,0.5661,2.6092,46.4442,0.1292,0.0891
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P053,3,0.0759,0.1153,0.0896,0.1447,0.1604,0.1856,0.1995,0.0652,0.1256,1.2873,70.1599,0.0643,0.2226,0.0744,0.055,0.2891,0.4464,0.1849,0.1696,0.1196,0.2147,0.1502,1.3534,0.7806,0.2139,0.7142,4.9973,50.7015,0.1834,0.1902
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P054,4,0.0447,0.0799,0.0581,0.1688,0.2355,0.2399,0.2328,0.0569,0.1574,1.3737,64.9255,0.1102,0.1406,0.1101,0.0825,0.1797,0.2916,0.2883,0.2164,0.1724,0.2482,0.1431,1.334,0.5589,0.2375,0.4519,1.6491,60.6887,0.0786,0.1882
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P055,5,0.0606,0.0977,0.066,0.1998,0.1507,0.1641,0.3071,0.0688,0.1934,1.4797,68.427,0.0641,0.1244,0.0928,0.069,0.2338,0.3741,0.1876,0.1349,0.1088,0.1566,0.1469,1.3444,0.6885,0.2307,0.6026,3.0322,74.1131,0.0656,0.1385
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P056,6,0.0667,0.1017,0.0723,0.1588,0.1512,0.1837,0.2748,0.0645,0.1694,1.4079,80.673,0.068,0.1196,0.0922,0.0627,0.2593,0.4179,0.127,0.164,0.1898,0.1559,0.19,1.4691,0.7389,0.2342,0.6386,3.5335,77.9976,0.1373,0.2007
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P057,8,0.054,0.0892,0.064,0.2288,0.106,0.1515,0.2543,0.0604,0.1646,1.394,75.4963,0.1436,0.1854,0.0891,0.0661,0.2468,0.4076,0.1793,0.13,0.2004,0.1494,0.1484,1.3486,0.7211,0.2458,0.6413,3.5751,57.8884,0.0798,0.1061
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P058,8,0.0408,0.0801,0.0553,0.2262,0.0929,0.1476,0.2619,0.0641,0.183,1.4479,78.5111,0.1387,0.128,0.101,0.073,0.2195,0.372,0.1855,0.2218,0.1376,0.1866,0.1612,1.3845,0.672,0.2578,0.5728,2.6813,81.5048,0.1512,0.1033
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P059,5,0.0493,0.0901,0.0594,0.1329,0.1592,0.2497,0.3061,0.0715,0.2052,1.5163,49.0634,0.1197,0.1837,0.0863,0.0632,0.2569,0.407,0.2432,0.2303,0.2128,0.1671,0.1542,1.3646,0.7311,0.2261,0.6502,3.7179,75.0002,0.1127,0.203
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P060,4,0.0529,0.0932,0.0648,0.1276,0.1729,0.1291,0.27,0.0688,0.1797,1.4382,75.3862,0.1059,0.1108,0.0872,0.0604,0.2678,0.4206,0.1267,0.1244,0.1445,0.1429,0.1812,1.4425,0.7488,0.2219,0.6567,3.8257,64.1324,0.0774,0.1293
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P061,8,0.064,0.1064,0.0716,0.1642,0.1941,0.2743,0.3051,0.0772,0.1954,1.4856,99.536,0.1072,0.1837,0.0925,0.0659,0.2476,0.4094,0.1675,0.1064,0.1283,0.1092,0.1681,1.404,0.7228,0.2463,0.6315,3.4268,51.8387,0.1343,0.2245
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P062,6,0.0463,0.0833,0.0546,0.1531,0.1376,0.0618,0.3137,0.0657,0.2084,1.5265,64.3878,0.0794,0.1875,0.0953,0.0728,0.2192,0.358,0.2239,0.1149,0.1738,0.1352,0.1341,1.3098,0.6621,0.2405,0.5795,2.7561,56.5323,0.0915,0.1495
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P063,4,0.0603,0.0966,0.0722,0.2174,0.2051,0.1751,0.2253,0.0608,0.1448,1.3388,52.6754,0.0305,0.1571,0.0787,0.0571,0.2809,0.4354,0.3157,0.2654,0.2183,0.2676,0.1597,1.38,0.7683,0.2157,0.6937,4.5295,45.131,0.0286,0.1995
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P064,6,0.0597,0.0957,0.0684,0.1462,0.172,0.0856,0.2611,0.0633,0.1662,1.3985,92.2336,0.1874,0.1947,0.075,0.0541,0.2939,0.4673,0.1812,0.2035,0.104,0.2374,0.162,1.3867,0.7926,0.2279,0.7235,5.2323,67.8789,0.1528,0.0538
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P065,4,0.0659,0.1179,0.0799,0.2124,0.1989,0.1652,0.2876,0.0899,0.1918,1.4746,67.9376,0.1175,0.1215,0.089,0.0655,0.2475,0.3898,0.1705,0.2269,0.1843,0.2414,0.152,1.3584,0.7122,0.2233,0.6283,3.3804,54.0144,0.0499,0.1065
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P066,5,0.0492,0.0856,0.0614,0.2143,0.1751,0.2322,0.247,0.0606,0.1644,1.3934,44.6761,0.1356,0.1399,0.1052,0.0753,0.2086,0.3386,0.2152,0.1961,0.2176,0.1071,0.1655,1.3968,0.6359,0.2374,0.5257,2.217,63.6533,0.1844,0.1317
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P067,5,0.0589,0.0846,0.0633,0.2215,0.1362,0.2009,0.2386,0.0469,0.1436,1.3353,69.971,0.1311,0.1071,0.0737,0.0528,0.2985,0.4695,0.1676,0.1391,0.1255,0.1175,0.1653,1.3961,0.7978,0.2226,0.7285,5.3677,64.3043,0.0744,0.1959
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P068,6,0.0514,0.087,0.0637,0.1843,0.2298,0.1759,0.2343,0.0588,0.1544,1.3651,74.1158,0.0785,0.1387,0.0991,0.0698,0.2313,0.3784,0.1969,0.2557,0.2191,0.1679,0.1736,1.4203,0.6885,0.2413,0.5848,2.8165,89.8656,0.1421,0.0988
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P069,6,0.0563,0.1061,0.07,0.1709,0.1525,0.1042,0.3016,0.0859,0.2051,1.516,64.8121,0.1616,0.1311,0.0771,0.0526,0.2996,0.4736,0.1341,0.0605,0.2534,0.1237,0.1886,1.4649,0.8001,0.2251,0.7201,5.1464,70.9748,0.1197,0.2004
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P070,4,0.0504,0.0842,0.0672,0.0909,0.1633,0.183,0.1674,0.0507,0.1117,1.2515,57.4641,0.078,0.2159,0.0884,0.0627,0.2589,0.4075,0.1807,0.1129,0.3447,0.207,0.1705,1.4112,0.7334,0.2231,0.6433,3.6076,77.6164,0.0553,0.2285
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P071,4,0.0526,0.0941,0.0691,0.128,0.1976,0.1628,0.2263,0.0665,0.1533,1.3622,69.1822,0.1711,0.1976,0.101,0.0727,0.2192,0.3522,0.1991,0.2147,0.1396,0.1435,0.1634,1.3907,0.658,0.2326,0.5541,2.4856,80.9116,0.0937,0.163
"Raleigh, NC",Turf Field Lab,19ZOY,Zoys,2024-08-03,P072,7,0.0527,0.083,0.059,0.2346,0.1414,0.1056,0.2691,0.0543,0.1692,1.4073,87.1134,0.1208,0.1743,0.0817,0.058,0.2783,0.4469,0.1222,0.1793,0.1567,0.1627,0.1693,1.4076,0.7702,0.2325,0.6909,4.4714,77.8328,0.14,0.1116
